username,timestamp,activity_type,source_ip,location,result
user_58,2025-01-16 03:55:16,login,169.94.131.130,Germany,success
user_537,2025-01-01 01:30:30,logout,100.201.48.114,Egypt,failed
user_97,2025-01-19 06:19:30,database_access,128.32.166.204,Canada,success
user_991,2025-01-08 14:55:38,login,102.166.153.156,Canada,failed
user_217,2025-01-24 21:01:52,logout,23.163.143.147,Canada,success
user_714,2025-01-18 01:14:56,logout,95.28.128.42,Germany,failed
user_483,2025-01-01 05:21:11,login,9.49.238.54,Canada,success
user_85,2025-01-16 11:47:39,file_access,202.25.95.244,Canada,failed
user_661,2025-01-19 17:20:17,file_access,34.85.21.72,Australia,failed
user_802,2025-01-13 14:57:47,logout,194.252.130.205,Egypt,failed
user_190,2025-01-17 14:32:56,permission_change,116.182.103.247,Canada,failed
user_219,2025-01-07 23:14:49,database_access,9.117.90.33,Canada,failed
user_856,2025-01-03 15:50:07,permission_change,38.179.181.169,Japan,success
user_732,2025-01-09 20:56:46,login,183.24.127.139,Germany,failed
user_750,2025-01-04 22:57:42,logout,211.26.58.193,Germany,success
user_532,2025-01-14 01:56:03,database_access,45.123.71.131,Canada,success
user_469,2025-01-25 20:18:07,file_access,160.142.204.64,USA,success
user_377,2025-01-29 02:29:29,logout,134.210.129.175,Germany,failed
user_464,2025-01-07 01:48:27,database_access,155.201.77.249,Egypt,failed
user_360,2025-01-24 11:55:29,login,174.211.124.131,Australia,success
user_179,2025-01-01 18:20:53,database_access,230.213.173.104,Canada,success
user_643,2025-01-22 18:14:16,login,226.23.113.62,USA,failed
user_753,2025-01-22 16:39:07,logout,1.163.149.205,Germany,failed
user_109,2025-01-24 08:35:29,logout,14.198.34.64,Australia,failed
user_412,2025-01-09 16:26:28,login,110.159.80.87,USA,failed
user_638,2025-01-08 13:33:57,logout,150.233.202.184,Australia,success
user_961,2025-01-14 12:58:39,login,251.82.254.202,Japan,success
user_45,2025-01-16 18:42:36,database_access,33.124.11.1,USA,failed
user_708,2025-01-02 10:22:42,logout,49.111.137.194,Egypt,success
user_346,2025-01-15 11:15:10,database_access,222.84.51.121,Australia,success
user_872,2025-01-02 10:53:02,database_access,148.4.130.99,Egypt,success
user_769,2025-01-10 04:28:07,permission_change,153.249.171.23,Japan,success
user_236,2025-01-30 15:46:16,database_access,54.249.145.4,USA,failed
user_893,2025-01-09 17:36:02,database_access,217.77.227.224,Japan,success
user_462,2025-01-03 00:13:21,permission_change,183.103.237.209,Japan,failed
user_450,2025-01-16 15:23:36,database_access,9.203.102.156,Egypt,failed
user_88,2025-01-06 10:58:07,database_access,45.182.43.227,Canada,failed
user_309,2025-01-09 10:35:29,login,133.129.69.193,Canada,success
user_315,2025-01-11 03:30:44,login,190.142.198.42,Australia,failed
user_514,2025-01-12 12:20:12,login,85.220.222.160,Australia,failed
user_816,2025-01-04 20:12:52,permission_change,202.136.168.251,Egypt,success
user_687,2025-01-29 14:54:32,permission_change,9.251.22.191,Japan,failed
user_246,2025-01-14 05:29:47,permission_change,192.147.177.179,USA,success
user_874,2025-01-09 22:56:12,permission_change,11.148.20.199,Japan,success
user_457,2025-01-17 23:09:18,logout,18.81.148.155,Japan,failed
user_974,2025-01-19 02:43:15,file_access,81.122.240.0,Canada,failed
user_151,2025-01-13 17:16:56,file_access,124.150.200.241,Australia,success
user_473,2025-01-25 01:59:08,logout,197.178.14.19,USA,failed
user_772,2025-01-24 23:47:17,database_access,113.91.200.44,USA,success
user_587,2025-01-05 01:20:03,database_access,50.75.66.130,Canada,success
user_302,2025-01-06 04:05:49,login,173.227.204.202,Germany,success
user_149,2025-01-29 02:45:29,login,32.78.14.197,Australia,success
user_628,2025-01-28 01:30:45,permission_change,125.180.150.231,USA,failed
user_515,2025-01-10 20:29:50,logout,182.33.121.194,Australia,failed
user_556,2025-01-21 01:50:46,file_access,238.35.98.95,Germany,failed
user_680,2025-01-09 07:00:30,database_access,84.125.215.70,Egypt,success
user_145,2025-01-19 11:41:15,file_access,41.96.6.73,Germany,success
user_632,2025-01-14 06:31:14,logout,32.84.251.230,Japan,failed
user_884,2025-01-08 01:29:31,logout,43.201.135.223,USA,failed
user_322,2025-01-29 11:37:51,logout,59.77.35.98,Australia,success
user_414,2025-01-16 21:35:32,login,200.250.207.160,Australia,success
user_983,2025-01-25 05:57:27,login,136.253.140.2,Australia,failed
user_302,2025-01-09 09:26:53,logout,34.88.212.152,Japan,failed
user_783,2025-01-26 09:19:45,permission_change,238.95.165.2,Germany,success
user_245,2025-01-09 13:34:13,database_access,37.75.167.44,Germany,success
user_594,2025-01-11 14:41:45,logout,251.66.213.54,Australia,failed
user_569,2025-01-09 04:03:09,file_access,239.30.141.103,Germany,success
user_208,2025-01-23 10:06:16,login,35.7.106.125,Germany,success
user_269,2025-01-07 00:31:40,logout,66.83.235.147,Germany,success
user_952,2025-01-05 07:18:40,permission_change,97.96.193.50,Canada,success
user_263,2025-01-17 09:49:07,logout,102.86.237.28,USA,success
user_703,2025-01-14 19:36:42,logout,35.92.146.151,Australia,success
user_315,2025-01-07 15:31:34,logout,12.55.141.67,USA,success
user_82,2025-01-29 23:51:55,database_access,201.190.166.57,USA,success
user_376,2025-01-24 01:25:06,logout,26.53.24.137,Canada,success
user_216,2025-01-06 14:21:21,database_access,148.23.160.229,USA,success
user_119,2025-01-29 05:38:17,permission_change,193.116.70.64,Japan,failed
user_845,2025-01-09 22:34:00,logout,59.184.164.177,USA,failed
user_742,2025-01-27 15:33:46,permission_change,206.201.188.227,USA,failed
user_258,2025-01-18 09:20:48,file_access,213.246.247.27,Australia,failed
user_616,2025-01-27 19:47:05,logout,181.14.40.211,Japan,failed
user_619,2025-01-16 11:45:10,permission_change,188.52.172.44,Japan,success
user_936,2025-01-11 18:53:56,logout,56.248.207.166,Japan,success
user_458,2025-01-23 21:50:32,login,12.7.174.74,Germany,failed
user_99,2025-01-14 03:00:42,login,181.175.179.141,Australia,success
user_67,2025-01-01 12:02:47,file_access,36.176.157.99,USA,failed
user_259,2025-01-09 03:54:38,permission_change,206.146.36.61,Canada,failed
user_367,2025-01-06 23:27:34,logout,148.241.220.212,Canada,failed
user_2,2025-01-21 09:19:57,database_access,171.44.170.210,Canada,failed
user_897,2025-01-17 12:23:03,database_access,150.180.197.114,Japan,failed
user_7,2025-01-16 01:56:55,file_access,176.192.177.83,Egypt,success
user_697,2025-01-23 12:41:27,file_access,71.199.134.182,Japan,success
user_196,2025-01-03 11:01:36,permission_change,151.7.34.81,Japan,success
user_642,2025-01-25 09:59:23,login,211.119.242.152,Japan,success
user_767,2025-01-17 00:03:25,logout,153.105.17.128,Germany,success
user_8,2025-01-29 07:51:41,login,123.54.116.84,USA,success
user_233,2025-01-23 01:52:50,permission_change,79.206.130.232,Japan,failed
user_459,2025-01-13 05:00:43,logout,231.14.129.233,USA,success
user_228,2025-01-27 20:37:37,permission_change,240.122.76.86,Germany,failed
user_423,2025-01-15 12:47:07,file_access,33.8.178.120,Japan,success
user_168,2025-01-13 00:35:32,permission_change,149.126.1.97,Canada,success
user_889,2025-01-03 03:00:34,login,33.205.8.56,Japan,failed
user_685,2025-01-24 22:40:14,logout,239.152.1.79,Canada,success
user_101,2025-01-05 12:19:53,permission_change,70.86.221.17,USA,success
user_302,2025-01-14 22:44:53,logout,121.10.50.216,Germany,failed
user_825,2025-01-23 13:05:26,logout,127.34.67.65,Germany,success
user_340,2025-01-06 11:51:54,file_access,117.238.21.204,Germany,failed
user_430,2025-01-13 23:04:30,login,154.132.134.204,Canada,failed
user_600,2025-01-25 09:42:14,logout,30.71.188.133,Egypt,failed
user_265,2025-01-29 15:08:31,file_access,240.88.245.102,Canada,failed
user_5,2025-01-15 17:15:40,database_access,133.140.213.36,Egypt,success
user_898,2025-01-18 21:23:26,login,25.141.35.207,Canada,success
user_188,2025-01-30 16:50:23,login,134.75.172.65,Egypt,failed
user_166,2025-01-27 10:16:44,database_access,142.154.194.93,USA,failed
user_384,2025-01-21 11:20:41,file_access,108.49.178.244,Japan,success
user_565,2025-01-13 11:28:10,logout,157.217.107.192,Japan,success
user_759,2025-01-11 01:38:33,logout,77.70.245.153,Australia,success
user_970,2025-01-14 23:22:39,permission_change,218.8.199.92,Germany,failed
user_84,2025-01-09 21:27:34,file_access,153.11.148.196,Canada,failed
user_199,2025-01-10 10:05:23,login,232.31.242.135,USA,success
user_712,2025-01-19 08:03:29,file_access,230.152.247.164,Canada,failed
user_835,2025-01-25 18:55:41,database_access,142.252.175.178,Canada,success
user_325,2025-01-07 05:33:38,logout,71.200.186.242,Australia,failed
user_303,2025-01-24 05:39:23,permission_change,128.120.96.156,Germany,failed
user_146,2025-01-24 15:54:31,database_access,164.90.51.56,Australia,failed
user_875,2025-01-10 13:14:15,logout,4.170.111.120,USA,success
user_39,2025-01-24 06:17:08,permission_change,38.136.113.174,Egypt,failed
user_55,2025-01-21 08:07:21,permission_change,27.25.81.73,USA,failed
user_170,2025-01-22 20:58:15,logout,36.46.215.120,Canada,success
user_945,2025-01-28 13:41:50,logout,81.3.163.41,Germany,failed
user_758,2025-01-28 15:22:12,logout,245.153.5.135,Canada,success
user_940,2025-01-15 16:55:26,database_access,17.110.18.166,Japan,success
user_459,2025-01-22 14:58:42,file_access,185.233.120.193,Canada,success
user_227,2025-01-01 10:10:56,file_access,51.120.233.173,Australia,success
user_650,2025-01-25 08:35:51,logout,245.54.26.51,Japan,failed
user_679,2025-01-29 21:17:01,permission_change,38.253.121.228,USA,failed
user_140,2025-01-26 21:17:13,permission_change,243.152.32.87,Canada,failed
user_232,2025-01-08 15:05:30,file_access,95.139.223.140,Australia,success
user_475,2025-01-18 13:04:19,file_access,149.167.25.188,Australia,failed
user_725,2025-01-09 18:48:19,database_access,155.246.57.150,Australia,success
user_703,2025-01-23 20:27:50,file_access,83.142.52.98,Egypt,failed
user_634,2025-01-24 01:50:36,login,40.110.160.173,Egypt,failed
user_860,2025-01-17 01:01:53,permission_change,40.192.42.105,Canada,failed
user_15,2025-01-05 11:38:20,permission_change,148.119.206.95,USA,failed
user_467,2025-01-13 07:18:07,permission_change,216.172.180.162,Canada,failed
user_619,2025-01-18 17:49:26,file_access,125.170.134.209,Egypt,failed
user_331,2025-01-03 03:01:42,file_access,75.150.229.80,Egypt,failed
user_323,2025-01-05 04:19:17,permission_change,2.73.216.217,Germany,success
user_796,2025-01-21 10:24:19,permission_change,161.228.160.167,Japan,success
user_207,2025-01-16 21:42:29,permission_change,50.145.68.227,Egypt,failed
user_882,2025-01-03 00:11:13,logout,153.107.163.198,Egypt,failed
user_786,2025-01-16 23:54:55,permission_change,77.177.129.183,Egypt,success
user_150,2025-01-11 04:23:44,permission_change,37.10.208.141,Australia,failed
user_410,2025-01-28 06:35:29,database_access,21.5.53.186,Australia,success
user_972,2025-01-08 19:38:46,login,117.99.208.115,Germany,success
user_175,2025-01-04 06:34:26,file_access,95.176.92.113,Australia,success
user_274,2025-01-26 20:25:53,file_access,110.134.228.144,USA,success
user_416,2025-01-04 08:56:51,login,60.161.155.171,Germany,failed
user_398,2025-01-23 03:07:22,database_access,2.74.173.41,Germany,success
user_946,2025-01-18 11:41:42,login,192.193.124.10,Japan,success
user_413,2025-01-01 00:39:03,logout,199.205.248.2,Japan,success
user_112,2025-01-11 08:17:31,permission_change,49.226.82.221,Australia,success
user_193,2025-01-27 03:36:10,file_access,103.38.127.3,Egypt,failed
user_332,2025-01-07 11:40:04,logout,50.138.89.219,Canada,failed
user_239,2025-01-29 02:09:38,logout,174.63.134.140,Japan,success
user_430,2025-01-19 08:29:45,file_access,39.177.96.78,Canada,success
user_578,2025-01-22 03:40:57,file_access,44.63.108.5,USA,failed
user_509,2025-01-08 08:19:48,file_access,174.180.155.190,Japan,success
user_473,2025-01-22 13:39:06,logout,203.59.33.94,Japan,success
user_21,2025-01-24 02:44:24,permission_change,97.89.214.8,Japan,failed
user_722,2025-01-04 02:33:26,permission_change,40.251.110.78,Egypt,success
user_959,2025-01-03 19:03:26,database_access,190.91.97.56,USA,failed
user_163,2025-01-23 16:07:26,file_access,27.62.140.250,USA,success
user_709,2025-01-28 17:12:04,file_access,27.33.230.158,Egypt,failed
user_645,2025-01-13 06:03:56,permission_change,19.66.227.42,Australia,success
user_197,2025-01-24 03:43:17,file_access,80.22.118.75,USA,success
user_441,2025-01-13 13:37:08,login,53.217.200.90,Australia,success
user_643,2025-01-23 08:35:07,logout,62.58.201.181,Germany,failed
user_708,2025-01-11 17:39:59,login,206.64.248.249,Australia,failed
user_282,2025-01-25 23:39:12,file_access,238.245.188.85,Japan,success
user_966,2025-01-13 03:08:49,login,57.118.31.210,USA,failed
user_234,2025-01-13 08:41:08,database_access,160.26.165.133,Japan,success
user_848,2025-01-04 17:33:24,login,81.152.247.23,Germany,failed
user_763,2025-01-21 15:50:30,login,106.190.210.23,Australia,failed
user_697,2025-01-28 15:23:20,login,87.168.5.59,USA,success
user_681,2025-01-10 17:47:51,database_access,164.80.138.215,Australia,failed
user_174,2025-01-05 20:15:52,database_access,121.230.62.22,Germany,success
user_89,2025-01-07 19:53:22,permission_change,106.199.217.106,Australia,failed
user_370,2025-01-15 18:49:56,login,142.189.131.74,Canada,failed
user_22,2025-01-01 10:08:47,database_access,166.140.196.129,Germany,failed
user_754,2025-01-30 03:29:26,permission_change,139.26.1.137,Australia,failed
user_387,2025-01-16 18:31:06,file_access,29.147.253.169,Canada,failed
user_730,2025-01-08 16:22:36,database_access,115.153.251.17,Japan,failed
user_846,2025-01-18 20:44:24,database_access,143.129.67.169,USA,success
user_116,2025-01-02 22:23:05,logout,101.124.119.49,Japan,failed
user_469,2025-01-03 14:06:28,database_access,126.175.27.125,Canada,success
user_902,2025-01-13 04:30:50,login,183.205.144.237,Canada,failed
user_465,2025-01-09 02:51:49,database_access,210.72.17.239,Japan,failed
user_894,2025-01-26 17:10:38,database_access,121.161.37.222,Germany,failed
user_414,2025-01-15 08:52:31,logout,5.90.214.35,USA,success
user_336,2025-01-09 22:23:40,logout,31.29.198.236,Germany,success
user_620,2025-01-14 12:24:00,logout,68.151.240.194,Japan,success
user_838,2025-01-03 16:02:31,logout,29.67.147.99,Canada,success
user_404,2025-01-15 08:01:44,file_access,63.205.91.245,Australia,success
user_546,2025-01-14 21:18:15,file_access,142.236.222.252,Egypt,failed
user_766,2025-01-27 08:20:40,database_access,125.67.130.204,Japan,failed
user_234,2025-01-10 17:29:05,database_access,30.121.108.55,USA,failed
user_446,2025-01-16 16:19:13,database_access,24.226.143.106,Japan,success
user_525,2025-01-05 00:36:27,permission_change,149.251.80.36,Germany,failed
user_887,2025-01-03 08:27:02,database_access,180.59.233.106,Japan,success
user_136,2025-01-16 13:24:10,file_access,46.227.238.254,Germany,failed
user_428,2025-01-01 12:27:33,login,224.182.221.241,Germany,failed
user_674,2025-01-06 22:56:23,login,39.178.94.201,Canada,failed
user_794,2025-01-19 12:38:08,login,250.57.98.234,Japan,success
user_117,2025-01-15 21:10:59,logout,92.122.73.139,Japan,failed
user_25,2025-01-09 22:36:22,login,196.13.205.46,Germany,failed
user_934,2025-01-07 14:32:30,login,245.143.84.18,Canada,success
user_298,2025-01-26 15:11:44,login,72.72.109.173,Egypt,success
user_678,2025-01-04 21:27:06,logout,168.96.180.104,Australia,failed
user_22,2025-01-05 20:14:39,login,40.188.160.62,Canada,failed
user_114,2025-01-11 10:33:20,permission_change,124.7.252.78,USA,failed
user_755,2025-01-24 09:01:05,database_access,245.70.32.226,Australia,success
user_442,2025-01-18 10:56:33,file_access,231.253.221.182,Japan,failed
user_585,2025-01-19 12:13:02,logout,64.66.242.238,Canada,failed
user_706,2025-01-09 06:47:19,database_access,91.244.67.14,Germany,failed
user_88,2025-01-21 02:18:03,login,88.51.32.45,Egypt,success
user_913,2025-01-15 03:53:30,permission_change,142.27.93.124,USA,success
user_769,2025-01-06 19:21:03,permission_change,90.208.105.216,USA,failed
user_670,2025-01-13 15:17:30,login,32.225.222.117,USA,success
user_871,2025-01-09 20:24:17,file_access,165.140.104.34,Canada,success
user_311,2025-01-21 12:39:48,file_access,81.232.247.97,Canada,success
user_508,2025-01-10 22:39:32,login,252.36.112.0,USA,success
user_250,2025-01-01 18:00:31,login,62.37.116.84,Egypt,success
user_14,2025-01-29 01:46:04,file_access,52.28.20.127,Egypt,success
user_45,2025-01-14 07:01:55,database_access,29.18.45.117,Egypt,failed
user_963,2025-01-22 10:57:59,permission_change,63.44.105.157,Egypt,failed
user_999,2025-01-11 14:09:29,file_access,125.131.70.110,Egypt,failed
user_116,2025-01-08 07:43:53,logout,44.105.220.210,USA,failed
user_363,2025-01-04 18:33:40,logout,230.151.97.245,Canada,success
user_374,2025-01-28 22:27:30,database_access,163.248.82.234,Germany,success
user_304,2025-01-23 23:47:21,logout,1.191.152.222,Egypt,success
user_879,2025-01-18 03:15:53,permission_change,52.38.240.47,Egypt,success
user_389,2025-01-03 09:20:30,file_access,89.66.115.149,Australia,failed
user_867,2025-01-03 00:17:39,logout,18.0.250.80,Canada,failed
user_782,2025-01-30 10:57:32,database_access,31.95.6.102,Germany,success
user_464,2025-01-04 16:23:14,login,4.174.211.101,Germany,success
user_992,2025-01-15 06:58:44,permission_change,228.58.37.144,Germany,success
user_107,2025-01-14 23:55:36,database_access,242.230.0.246,Canada,success
user_677,2025-01-12 04:23:45,login,250.244.88.217,Egypt,failed
user_882,2025-01-07 00:53:56,database_access,53.25.51.23,Japan,failed
user_875,2025-01-10 20:33:33,login,122.186.105.203,Germany,failed
user_348,2025-01-24 13:49:07,permission_change,43.187.218.35,Australia,failed
user_81,2025-01-19 08:31:00,logout,196.80.216.92,Australia,success
user_429,2025-01-24 13:51:06,file_access,184.88.182.187,Egypt,success
user_191,2025-01-16 12:01:17,database_access,118.111.100.219,Japan,success
user_633,2025-01-23 18:56:02,file_access,5.31.24.128,Germany,failed
user_428,2025-01-04 01:35:14,permission_change,73.153.181.123,Australia,failed
user_220,2025-01-23 21:37:00,database_access,146.72.197.132,Japan,failed
user_167,2025-01-10 23:58:58,file_access,77.36.229.2,Germany,failed
user_123,2025-01-03 18:57:17,login,82.11.102.115,Japan,failed
user_233,2025-01-19 18:37:40,logout,207.111.245.75,USA,success
user_469,2025-01-25 13:00:50,login,12.196.135.169,Australia,failed
user_661,2025-01-12 06:14:12,database_access,36.161.48.163,Egypt,failed
user_560,2025-01-11 22:58:18,file_access,70.229.144.220,Japan,success
user_445,2025-01-17 11:02:38,file_access,244.158.84.21,Japan,success
user_18,2025-01-29 16:18:41,logout,154.97.231.88,Japan,failed
user_459,2025-01-01 06:00:13,login,75.220.185.238,Australia,failed
user_990,2025-01-26 14:57:42,file_access,118.239.104.232,Canada,failed
user_459,2025-01-25 07:02:01,database_access,166.194.179.120,Japan,failed
user_800,2025-01-01 07:36:22,permission_change,158.222.139.20,Egypt,failed
user_777,2025-01-26 05:15:15,logout,74.40.209.33,Australia,success
user_793,2025-01-06 17:45:00,logout,186.78.128.63,Canada,failed
user_388,2025-01-10 21:34:22,login,83.244.249.46,Egypt,failed
user_325,2025-01-15 10:29:31,file_access,9.177.49.146,Egypt,success
user_954,2025-01-19 07:37:19,login,22.165.119.198,Australia,failed
user_306,2025-01-01 19:11:19,file_access,189.27.163.171,Australia,failed
user_858,2025-01-19 18:44:09,logout,223.138.87.9,Japan,failed
user_539,2025-01-04 19:57:28,permission_change,127.143.242.140,Canada,failed
user_676,2025-01-04 22:57:36,logout,132.97.170.38,Japan,failed
user_318,2025-01-24 08:33:16,permission_change,228.214.238.102,Egypt,failed
user_389,2025-01-04 13:45:05,logout,92.205.98.79,Germany,failed
user_947,2025-01-15 19:39:44,file_access,192.245.136.11,Japan,failed
user_549,2025-01-16 11:32:55,logout,28.53.143.222,USA,failed
user_357,2025-01-29 02:34:43,database_access,205.160.206.208,Germany,success
user_269,2025-01-03 20:05:46,permission_change,129.164.109.36,USA,success
user_509,2025-01-11 13:32:57,logout,207.107.141.135,Japan,success
user_839,2025-01-27 09:21:32,database_access,31.96.213.252,Australia,success
user_882,2025-01-30 09:52:28,database_access,78.80.249.41,Japan,success
user_86,2025-01-15 04:26:51,logout,189.193.65.247,Canada,failed
user_605,2025-01-22 01:41:47,login,254.57.3.25,Canada,failed
user_680,2025-01-11 08:52:51,file_access,123.38.205.150,Germany,failed
user_517,2025-01-10 16:30:32,file_access,232.73.35.21,USA,failed
user_721,2025-01-30 17:07:22,file_access,105.89.143.149,Japan,success
user_498,2025-01-09 08:08:12,permission_change,63.35.190.84,USA,failed
user_515,2025-01-25 11:42:09,permission_change,167.189.216.173,Canada,failed
user_745,2025-01-09 06:33:19,permission_change,231.70.19.230,Australia,success
user_977,2025-01-14 17:29:27,permission_change,148.15.140.13,USA,success
user_600,2025-01-21 09:51:44,logout,178.79.53.75,Canada,success
user_706,2025-01-06 01:17:44,logout,202.185.217.30,Canada,failed
user_328,2025-01-03 16:54:16,database_access,236.90.128.102,USA,success
user_391,2025-01-16 01:24:35,database_access,158.215.122.254,Egypt,success
user_387,2025-01-27 12:58:07,database_access,7.248.217.137,Egypt,success
user_565,2025-01-05 11:04:22,file_access,39.99.125.86,USA,failed
user_982,2025-01-23 22:20:45,logout,65.65.35.245,Germany,failed
user_27,2025-01-02 04:00:01,file_access,100.193.161.211,Japan,success
user_547,2025-01-18 18:49:36,permission_change,66.3.246.17,Egypt,failed
user_897,2025-01-13 04:57:44,permission_change,18.169.90.78,Germany,success
user_695,2025-01-24 08:47:44,logout,229.203.61.253,Japan,success
user_773,2025-01-21 17:26:03,database_access,84.228.161.76,Australia,success
user_767,2025-01-04 22:12:12,file_access,177.235.145.215,Australia,success
user_834,2025-01-23 12:32:45,permission_change,71.133.41.234,USA,success
user_732,2025-01-05 09:04:57,database_access,152.155.172.175,Egypt,success
user_913,2025-01-29 14:40:45,permission_change,27.132.232.191,Japan,success
user_790,2025-01-07 09:34:12,file_access,165.85.128.61,Australia,success
user_859,2025-01-01 21:09:59,permission_change,231.15.183.167,Canada,failed
user_180,2025-01-26 19:25:50,login,58.75.102.217,Australia,success
user_83,2025-01-23 01:27:54,file_access,125.179.122.33,Egypt,success
user_444,2025-01-16 09:00:37,file_access,209.3.180.252,Canada,success
user_200,2025-01-10 09:42:21,permission_change,200.71.41.160,Japan,failed
user_322,2025-01-22 03:50:49,login,91.27.232.225,Egypt,success
user_452,2025-01-02 16:27:28,login,19.145.156.138,Japan,success
user_569,2025-01-03 20:33:53,login,213.70.84.200,Germany,success
user_843,2025-01-11 06:06:20,file_access,101.105.170.103,Egypt,success
user_566,2025-01-28 15:43:00,logout,193.183.167.0,Japan,success
user_476,2025-01-30 08:34:19,file_access,112.211.21.160,Germany,failed
user_984,2025-01-19 17:31:56,file_access,77.139.153.9,Japan,failed
user_301,2025-01-08 02:58:14,database_access,97.214.219.86,USA,failed
user_603,2025-01-23 08:14:09,file_access,1.112.142.169,USA,failed
user_224,2025-01-28 08:49:45,file_access,4.28.137.198,Australia,success
user_687,2025-01-26 02:56:36,logout,63.37.205.87,Egypt,failed
user_127,2025-01-09 18:49:55,login,9.18.234.221,Germany,failed
user_629,2025-01-19 10:03:14,login,6.205.22.152,Egypt,success
user_800,2025-01-30 16:30:09,file_access,65.234.219.147,Japan,failed
user_583,2025-01-30 01:40:30,permission_change,92.226.192.141,Australia,success
user_281,2025-01-21 13:55:47,permission_change,216.241.66.83,Germany,failed
user_612,2025-01-19 07:20:51,file_access,139.48.79.24,Egypt,failed
user_448,2025-01-20 02:34:40,database_access,160.151.64.82,Egypt,success
user_924,2025-01-08 04:12:14,logout,35.50.134.205,Germany,failed
user_447,2025-01-22 22:06:36,database_access,2.44.212.71,Canada,success
user_642,2025-01-23 09:55:49,login,37.158.74.16,Japan,failed
user_650,2025-01-14 00:58:50,file_access,32.102.134.147,Japan,failed
user_957,2025-01-29 07:28:15,logout,2.93.205.210,Germany,success
user_485,2025-01-22 22:10:10,permission_change,127.1.233.250,Canada,failed
user_276,2025-01-09 03:03:54,database_access,46.28.132.57,Germany,success
user_113,2025-01-19 17:26:26,file_access,60.18.161.19,Germany,success
user_489,2025-01-09 14:21:46,logout,55.18.29.187,Canada,failed
user_698,2025-01-21 00:56:33,logout,128.210.28.227,Japan,failed
user_172,2025-01-11 13:53:00,login,133.60.54.53,Germany,failed
user_375,2025-01-05 05:57:13,database_access,201.110.6.21,Australia,failed
user_374,2025-01-06 22:44:18,logout,252.185.225.122,Canada,success
user_824,2025-01-07 20:52:17,permission_change,136.40.147.130,USA,success
user_697,2025-01-05 10:53:12,permission_change,131.68.172.127,Germany,success
user_12,2025-01-09 02:21:43,logout,190.180.65.46,Germany,success
user_494,2025-01-16 01:36:12,logout,80.214.105.73,USA,success
user_753,2025-01-08 09:12:41,database_access,76.226.15.114,Japan,failed
user_186,2025-01-05 20:41:37,logout,200.176.175.145,Canada,success
user_149,2025-01-25 16:55:19,permission_change,195.166.143.22,Japan,success
user_793,2025-01-17 06:36:15,permission_change,79.20.200.165,Canada,failed
user_578,2025-01-16 18:54:40,permission_change,148.240.137.15,Germany,failed
user_975,2025-01-07 07:59:27,file_access,244.92.4.19,Australia,success
user_987,2025-01-14 01:25:32,permission_change,41.182.88.146,USA,failed
user_886,2025-01-27 20:24:20,logout,177.201.184.97,Canada,failed
user_333,2025-01-21 02:07:46,logout,103.233.193.226,Egypt,success
user_405,2025-01-12 23:34:58,login,6.29.153.90,Japan,success
user_627,2025-01-16 14:18:42,file_access,237.0.105.137,Japan,failed
user_706,2025-01-17 05:11:29,file_access,103.42.148.150,Egypt,success
user_128,2025-01-26 11:28:32,login,163.24.32.44,Australia,success
user_497,2025-01-03 17:15:54,permission_change,124.90.122.23,Japan,failed
user_473,2025-01-11 22:49:07,permission_change,246.43.233.182,Australia,failed
user_338,2025-01-05 13:04:02,database_access,130.107.191.170,USA,failed
user_588,2025-01-09 09:08:31,login,61.43.152.156,USA,success
user_330,2025-01-16 08:54:23,permission_change,245.72.205.208,Germany,success
user_208,2025-01-30 15:42:58,database_access,79.46.53.5,Germany,success
user_388,2025-01-24 16:41:13,database_access,183.243.149.43,Germany,success
user_123,2025-01-30 05:46:08,permission_change,10.78.176.166,Australia,failed
user_93,2025-01-23 16:56:29,permission_change,5.122.209.197,USA,success
user_701,2025-01-21 08:45:16,file_access,125.171.118.47,Australia,success
user_95,2025-01-15 01:24:10,database_access,212.88.242.120,Australia,success
user_362,2025-01-25 22:33:56,database_access,25.255.150.34,Canada,failed
user_360,2025-01-05 04:20:36,file_access,58.89.104.90,USA,success
user_633,2025-01-15 17:41:51,logout,50.217.127.111,Australia,success
user_372,2025-01-01 16:56:31,file_access,92.101.44.30,Egypt,failed
user_815,2025-01-19 07:32:28,database_access,133.40.26.106,Germany,success
user_600,2025-01-29 06:53:27,login,219.22.107.51,Canada,failed
user_12,2025-01-13 07:00:41,permission_change,78.182.228.159,Japan,failed
user_184,2025-01-02 10:23:20,file_access,7.172.58.212,USA,failed
user_571,2025-01-14 08:05:07,database_access,35.72.91.2,Germany,failed
user_147,2025-01-17 19:24:43,logout,56.108.2.166,Egypt,success
user_617,2025-01-28 02:06:42,database_access,101.210.97.162,Germany,failed
user_927,2025-01-28 13:42:35,permission_change,64.3.87.106,Canada,success
user_321,2025-01-12 14:47:08,permission_change,46.77.132.54,Egypt,success
user_185,2025-01-08 15:58:11,logout,44.152.210.205,Japan,success
user_741,2025-01-17 12:26:33,logout,226.44.149.46,Egypt,success
user_183,2025-01-17 11:21:55,permission_change,216.95.10.199,Australia,failed
user_314,2025-01-19 21:10:41,logout,11.100.77.3,Australia,failed
user_744,2025-01-28 13:15:50,database_access,220.67.30.194,Australia,success
user_657,2025-01-09 04:23:36,permission_change,219.65.137.218,Egypt,success
user_482,2025-01-18 15:25:11,login,94.91.0.242,Australia,success
